Radicando,Babilonese,Errore,Tangenti,Inverso,Sqrt
5.26e-06,0.0027778345413026623,0.0027778345413026623,0.0023356976600805534,0.07843431499640842,0.002293468988235943
5.31e-06,0.0027850545352576285,0.0027850545352576285,0.0023458297024719133,0.07843448503479987,0.0023043437243605823
5.3599999999999995e-06,0.002792264214758938,0.002792264214758938,0.0023559264049124724,0.07843465507324787,0.002315167380558045
5.41e-06,0.00279946361295149,0.00279946361295149,0.0023659880774864655,0.07843482511175255,0.0023259406699226016
5.459999999999999e-06,0.00280665276282929,0.00280665276282929,0.0023760150262783636,0.07843499515031385,0.0023366642891095844
5.51e-06,0.002813831697236312,0.002813831697236312,0.0023860075534389924,0.07843516518893179,0.0023473389188611005
5.559999999999999e-06,0.0028210004488673696,0.0028210004488673696,0.0023959659572503358,0.0784353352276064,0.0023579652245103193
5.61e-06,0.0028281590502689715,0.0028281590502689715,0.002405890532189046,0.07843550526633762,0.0023685438564654024
5.66e-06,0.0028353075338401726,0.0028353075338401726,0.0024157815689886996,0.07843567530512549,0.002379075450674064
5.7099999999999995e-06,0.0028424459318334193,0.0028424459318334193,0.002425639354700823,0.07843584534396998,0.002389560629069704
5.76e-06,0.0028495742763553922,0.0028495742763553922,0.002435464172754717,0.07843601538287111,0.0024
5.8099999999999994e-06,0.002856692599367838,0.002856692599367838,0.002445256303016105,0.07843618542182891,0.0024103941586387898
5.86e-06,0.002863800932688399,0.002863800932688399,0.002455016021844641,0.07843635546084333,0.002420743687382041
5.909999999999999e-06,0.002870899307991438,0.002870899307991438,0.0024647436021502907,0.07843652549991438,0.0024310491562286435
5.96e-06,0.0028779877568088507,0.0028779877568088507,0.002474439313448621,0.07843669553904205,0.0024413111231467405
6.01e-06,0.002885066310530883,0.002885066310530883,0.0024841034219150186,0.07843686557822643,0.0024515301344262526
6.06e-06,0.002892135000406932,0.002892135000406932,0.0024937361904378633,0.07843703561746736,0.002461706725018234
6.11e-06,0.0028991938575463503,0.0028991938575463503,0.0025033378786706775,0.07843720565676497,0.0024718414188616552
6.1599999999999995e-06,0.0029062429129192396,0.0029062429129192396,0.0025129087430832775,0.07843737569611911,0.0024819347291981713
6.21e-06,0.0029132821973572405,0.0029132821973572405,0.002522449037011946,0.07843754573552994,0.0024919871588754226
6.259999999999999e-06,0.0029203117415543163,0.0029203117415543163,0.0025319590107086513,0.07843771577499743,0.0025019992006393606
6.31e-06,0.002927331576067533,0.002927331576067533,0.0025414389113893312,0.0784378858145216,0.0025119713374160938
6.359999999999999e-06,0.002934341731317832,0.002934341731317832,0.0025508889832812636,0.07843805585410236,0.002521904042583698
6.41e-06,0.0029413422375907973,0.0029413422375907973,0.0025603094676695426,0.0784382258937397,0.0025317977802344323
6.46e-06,0.002948333125037423,0.002948333125037423,0.002569700602942684,0.07843839593343371,0.002541653005427767
6.5099999999999995e-06,0.0029553144236748666,0.0029553144236748666,0.002579062624637373,0.07843856597318431,0.0025514701644346145
6.56e-06,0.0029622861633872032,0.0029622861633872032,0.0025883957654823783,0.07843873601299155,0.0025612496949731396
6.609999999999999e-06,0.002969248373926175,0.002969248373926175,0.0025977002554416484,0.07843890605285539,0.0025709920264364882
6.66e-06,0.002976201084911931,0.002976201084911931,0.0026069763217566075,0.07843907609277591,0.002580697580112788
6.709999999999999e-06,0.002983144325833768,0.002983144325833768,0.002616224188987667,0.07843924613275305,0.0025903667693977237
6.76e-06,0.002990078126050861,0.002990078126050861,0.0026254440790549768,0.07843941617278677,0.0026
6.809999999999999e-06,0.002997002514792991,0.002997002514792991,0.002634636211278423,0.07843958621287717,0.0026095976701399778
6.8599999999999995e-06,0.003003917521161268,0.003003917521161268,0.0026438008024168916,0.07843975625302414,0.002619160170741759
6.91e-06,0.0030108231741288504,0.0030108231741288504,0.002652938066706823,0.07843992629322778,0.002628687885618983
6.9599999999999994e-06,0.0030177195025416566,0.0030177195025416566,0.0026620482159000506,0.07844009633348795,0.0026381811916545836
7.01e-06,0.0030246065351190745,0.0030246065351190745,0.002671131459300968,0.07844026637380476,0.002647640458974745
7.059999999999999e-06,0.0030314843004546634,0.0030314843004546634,0.002680188003803011,0.07844043641417825,0.0026570660511172845
7.11e-06,0.0030383528270168563,0.0030383528270168563,0.002689218053924488,0.07844060645460829,0.0026664583251946768
7.159999999999999e-06,0.0030452121431496495,0.0030452121431496495,0.0026982218118437647,0.078440776495095,0.0026758176320519304
7.21e-06,0.0030520622770732956,0.0030520622770732956,0.0027071994774338173,0.07844094653563832,0.0026851443164195104
7.26e-06,0.003058903256884989,0.003058903256884989,0.0027161512482961675,0.07844111657623826,0.002694438717061496
7.3099999999999995e-06,0.0030657351105595424,0.0030657351105595424,0.002725077319794213,0.07844128661689485,0.002703701166919155
7.36e-06,0.003072557865950068,0.003072557865950068,0.0027339778850859696,0.07844145665760797,0.002712931993250107
7.409999999999999e-06,0.003079371550788644,0.003079371550788644,0.0027428531351562247,0.07844162669837774,0.00272213151776324
7.46e-06,0.0030861761926869852,0.0030861761926869852,0.0027517032588481325,0.0784417967392041,0.0027313000567495325
7.509999999999999e-06,0.0030929718191371044,0.0030929718191371044,0.0027605284428942464,0.07844196678008711,0.0027404379212089443
7.56e-06,0.0030997584575119695,0.0030997584575119695,0.0027693288719470104,0.07844213682102674,0.002749545416973504
7.61e-06,0.0031065361350661584,0.0031065361350661584,0.002778104728608714,0.07844230686202297,0.0027586228448267442
7.66e-06,0.0031133048789365094,0.0031133048789365094,0.0027868561934609277,0.07844247690307576,0.0027676705006196094
7.709999999999999e-06,0.0031200647161427632,0.0031200647161427632,0.002795583445093422,0.07844264694418523,0.0027766886753829638
7.76e-06,0.0031268156735882076,0.0031268156735882076,0.0028042866601325914,0.07844281698535129,0.002785677655436824
7.81e-06,0.0031335577780603123,0.0031335577780603123,0.0028129660132693783,0.07844298702657396,0.002794637722496424
7.86e-06,0.0031402910562313615,0.0031402910562313615,0.0028216216772867244,0.07844315706785315,0.002803569153775237
7.909999999999999e-06,0.003147015534659082,0.003147015534659082,0.002830253823086544,0.07844332710918905,0.0028124722220850464
7.96e-06,0.0031537312397872694,0.0031537312397872694,0.002838862619716236,0.07844349715058149,0.002821347195933177
8.01e-06,0.0031604381979464056,0.0031604381979464056,0.0028474482343947465,0.07844366719203055,0.002830194339616981
8.059999999999999e-06,0.003167136435354275,0.003167136435354275,0.002856010832538183,0.07844383723353623,0.002839013913315678
8.11e-06,0.0031738259781165807,0.0031738259781165807,0.0028645505777849948,0.0784440072750986,0.0028478061731796287
8.16e-06,0.003180506852227547,0.003180506852227547,0.002873067632020728,0.0784441773167174,0.00285657137141714
8.21e-06,0.003187179083570526,0.003187179083570526,0.002881562155402362,0.07844434735839297,0.0028653097563788804
8.259999999999999e-06,0.0031938426979186,0.0031938426979186,0.0028900343063822348,0.07844451740012504,0.0028740215726399828
8.31e-06,0.003200497720935172,0.003200497720935172,0.002898484241731569,0.07844468744191373,0.002882707061079915
8.36e-06,0.003207144178174565,0.003207144178174565,0.0029069121165635997,0.07844485748375903,0.002891366458960192
8.409999999999999e-06,0.0032137820950826046,0.0032137820950826046,0.0029153180843563224,0.07844502752566093,0.0029
8.46e-06,0.0032204114969972067,0.0032204114969972067,0.0029237022969748577,0.07844519756761936,0.0029086079144497973
8.51e-06,0.0032270324091489585,0.0032270324091489585,0.0029320649046934433,0.0784453676096345,0.0029171904291629643
8.56e-06,0.0032336448566616946,0.0032336448566616946,0.0029404060562170688,0.07844553765170614,0.0029257477676655585
8.609999999999999e-06,0.00324024886455307,0.00324024886455307,0.002948725898702747,0.07844570769383444,0.002934280150224242
8.66e-06,0.003246844457735131,0.003246844457735131,0.002957024577780438,0.07844587773601934,0.0029427877939124324
8.71e-06,0.0032534316610148806,0.0032534316610148806,0.0029653022375736283,0.07844604777826081,0.002951270912674741
8.759999999999999e-06,0.003260010499094841,0.003260010499094841,0.002973559020719575,0.07844621782055888,0.0029597297173897482
8.81e-06,0.003266580996573611,0.003266580996573611,0.0029817950683892203,0.07844638786291351,0.002968164415931166
8.86e-06,0.003273143177946425,0.003273143177946425,0.0029900105203067772,0.07844655790532476,0.0029765752132274435
8.91e-06,0.0032796970676056995,0.0032796970676056995,0.002998205514769003,0.0784467279477926,0.00298496231131986
8.959999999999999e-06,0.003286242689841585,0.003286242689841585,0.003006380188664159,0.07844689799031705,0.002993325909419153
9.01e-06,0.003292780068842508,0.003292780068842508,0.0030145346774906614,0.07844706803289811,0.003001666203960727
9.06e-06,0.003299309228695713,0.003299309228695713,0.003022669115375437,0.07844723807553569,0.003009983388658482
9.11e-06,0.0033058301933877993,0.0033058301933877993,0.003030783635091982,0.07844740811822984,0.003018277654557314
9.159999999999999e-06,0.0033123429868052597,0.0033123429868052597,0.003038878368078129,0.07844757816098066,0.003026549190084311
9.21e-06,0.003318847632735002,0.003318847632735002,0.003046953444453537,0.07844774820378804,0.0030347981810987038
9.26e-06,0.003325344154864885,0.003325344154864885,0.0030550089930368963,0.078447918246652,0.0030430248109405878
9.309999999999999e-06,0.0033318325767842383,0.0033318325767842383,0.003063045141362866,0.07844808828957252,0.003051229260478471
9.36e-06,0.0033383129219843833,0.0033383129219843833,0.0030710620156987395,0.07844825833254963,0.003059411708155671
9.41e-06,0.0033447852138591494,0.0033447852138591494,0.0030790597410608467,0.07844842837558337,0.0030675723300355932
9.46e-06,0.003351249475705394,0.003351249475705394,0.003087038441230705,0.07844859841867363,0.0030757112998459394
9.509999999999999e-06,0.0033577057307235033,0.0033577057307235033,0.0030949982387709057,0.07844876846182054,0.0030838287890218546
9.56e-06,0.003364154002017908,0.003364154002017908,0.003102939255040761,0.07844893850502398,0.003091924966748061
9.61e-06,0.0033705943125975843,0.0033705943125975843,0.0031108616102117023,0.07844910854828407,0.0031
9.659999999999999e-06,0.003377026685376555,0.003377026685376555,0.0031187654232824403,0.07844927859160068,0.0031080540535840103
9.71e-06,0.003383451143174388,0.003383451143174388,0.0031266508120938886,0.07844944863497391,0.003116087290176577
9.76e-06,0.0033898677087166916,0.0033898677087166916,0.003134517893343857,0.0784496186784037,0.0031240998703626617
9.81e-06,0.003396276404635604,0.003396276404635604,0.003142366782601518,0.07844978872189007,0.003132091952673165
9.859999999999999e-06,0.003402677253470284,0.003402677253470284,0.003150197594321651,0.078449958765433,0.003140063693621516
9.91e-06,0.0034090702776673966,0.0034090702776673966,0.0031580104418586644,0.07845012880903252,0.003148015247739439
9.96e-06,0.0034154554995815926,0.0034154554995815926,0.0031658054374804076,0.0784502988526886,0.0031559467676119
1.0009999999999999e-05,0.0034218329414759923,0.0034218329414759923,0.0031735826923817707,0.0784504688964013,0.003163858403911275
1.006e-05,0.0034282026255226575,0.0034282026255226575,0.0031813423166980733,0.07845063894017049,0.003171750305430741
1.011e-05,0.0034345645738030686,0.0034345645738030686,0.0031890844195182535,0.07845080898399634,0.003179622619116929
1.016e-05,0.003440918808308592,0.003440918808308592,0.003196809108897858,0.07845097902787872,0.0031874754901018453
1.0209999999999999e-05,0.0034472653509409496,0.0034472653509409496,0.0032045164918718325,0.07845114907181773,0.0031953090617340913
1.026e-05,0.003453604223512683,0.003453604223512683,0.0032122066744671197,0.07845131911581318,0.0032031234756093934
1.031e-05,0.003459935447747616,0.003459935447747616,0.0032198797617150705,0.07845148915986536,0.0032109188716004642
1.0359999999999999e-05,0.0034662590452813084,0.0034662590452813084,0.0032275358576636676,0.07845165920397404,0.003218695387886216
1.0409999999999999e-05,0.0034725750376615205,0.0034725750376615205,0.0032351750653895643,0.0784518292481393,0.0032264531609803356
1.046e-05,0.003478883446348659,0.003478883446348659,0.0032427974870099466,0.07845199929236107,0.003234192325759246
1.051e-05,0.003485184292716229,0.003485184292716229,0.003250403223694218,0.07845216933663948,0.0032419130154894655
1.0559999999999999e-05,0.0034914775980512845,0.0034914775980512845,0.0032579923756755093,0.07845233938097444,0.003249615361854384
1.061e-05,0.0034977633835548702,0.0034977633835548702,0.003265565042262021,0.07845250942536597,0.0032572994949804663
1.066e-05,0.0035040416703424637,0.0035040416703424637,0.003273121321848194,0.07845267946981398,0.0032649655434629013
1.0709999999999999e-05,0.0035103124794444145,0.0035103124794444145,0.0032806613119257203,0.07845284951431869,0.003272613634390714
1.0759999999999999e-05,0.0035165758318063825,0.0035165758318063825,0.003288185109094389,0.07845301955887989,0.0032802438933713447
1.081e-05,0.00352283174828977,0.00352283174828977,0.0032956928090727747,0.07845318960349768,0.0032878564445547195
1.086e-05,0.003529080249672153,0.003529080249672153,0.003303184506708768,0.07845335964817192,0.0032954514106568163
1.0909999999999999e-05,0.00353532135664771,0.00353532135664771,0.003310660295989956,0.07845352969290291,0.003303028912982749
1.096e-05,0.003541555089827648,0.003541555089827648,0.0033181202700538473,0.0784536997376904,0.00331058907144937
1.101e-05,0.0035477814697406247,0.0035477814697406247,0.0033255645211979525,0.0784538697825344,0.003318132004607412
1.1059999999999999e-05,0.0035540005168331707,0.0035540005168331707,0.003332993140889716,0.078454039827435,0.003325657829663178
1.1109999999999999e-05,0.003560212251470106,0.003560212251470106,0.003340406219776309,0.07845420987239214,0.0033331666624997914
1.116e-05,0.0035664166939349574,0.0035664166939349574,0.003347803847694274,0.07845437991740588,0.0033406586176980132
1.121e-05,0.003572613864430369,0.003572613864430369,0.0033551861136790397,0.07845454996247611,0.003348133808556641
1.1259999999999999e-05,0.0035788037830785137,0.0035788037830785137,0.003362553105974291,0.07845472000760288,0.0033555923471125034
1.131e-05,0.0035849864699215015,0.0035849864699215015,0.003369904912041214,0.07845489005278632,0.0033630343441600472
1.136e-05,0.0035911619449217847,0.0035911619449217847,0.0033772416185675995,0.07845506009802622,0.0033704599092705435
1.141e-05,0.0035973302279625596,0.0035973302279625596,0.003384563311476828,0.07845523014332272,0.003377869150810907
1.1459999999999999e-05,0.0036034913388481703,0.0036034913388481703,0.003391870075936716,0.07845540018867578,0.003385262175962151
1.151e-05,0.0036096452973045016,0.0036096452973045016,0.0033991619963682474,0.07845557023408535,0.0033926390907374746
1.156e-05,0.003615792122979379,0.003615792122979379,0.003406439156454174,0.0784557402795515,0.0034
1.1609999999999999e-05,0.003621931835442959,0.003621931835442959,0.003413701639147499,0.07845591032507425,0.003407345007480164
1.166e-05,0.003628064454188123,0.003628064454188123,0.0034209495266798425,0.0784560803706535,0.0034146742157927746
1.171e-05,0.0036341899986308637,0.0036341899986308637,0.003428182900569685,0.07845625041628933,0.0034219877264537344
1.176e-05,0.003640308488110669,0.003640308488110669,0.003435401841630499,0.07845642046198167,0.0034292856398964494
1.1809999999999999e-05,0.003646419941890911,0.003646419941890911,0.00344260642997877,0.07845659050773057,0.0034365680554879164
1.186e-05,0.003652524379159222,0.003652524379159222,0.0034497967450418986,0.07845676055353598,0.003443835071544513
1.191e-05,0.0036586218190278793,0.0036586218190278793,0.003456972865566001,0.07845693059939804,0.0034510867853474792
1.1959999999999999e-05,0.0036647122805341763,0.0036647122805341763,0.003464134869623595,0.07845710064531662,0.0034583232931581164
1.201e-05,0.0036707957826408013,0.0036707957826408013,0.0034712828346211864,0.07845727069129176,0.0034655446902326914
1.206e-05,0.0036768723442362062,0.0036768723442362062,0.0034784168373067437,0.07845744073732328,0.0034727510708370676
1.211e-05,0.0036829419841349804,0.0036829419841349804,0.0034855369537770773,0.0784576107834115,0.003479942528261063
1.2159999999999999e-05,0.003689004721078217,0.003689004721078217,0.0034926432594851132,0.07845778082955625,0.0034871191548325386
1.221e-05,0.0036950605737338773,0.0036950605737338773,0.0034997358292470663,0.07845795087575748,0.00349428104193123
1.226e-05,0.0037011095606971547,0.0037011095606971547,0.0035068147372495214,0.07845812092201533,0.003501428280002319
1.2309999999999999e-05,0.003707151700490837,0.003707151700490837,0.003513880057056413,0.07845829096832965,0.0035085609585697665
1.2359999999999999e-05,0.003713187011565666,0.003713187011565666,0.0035209318616159124,0.07845846101470057,0.003515679166249389
1.241e-05,0.003719215512300693,0.003719215512300693,0.00352797022326722,0.07845863106112799,0.0035227829907617074
